views_per_month,age_months
0.88,119.48
1.32,186.61
0.08,24.50
0.62,98.16
0.08,82.59
0.00,27.69
11.22,115.73
17.23,23.85
2.98,12.40
0.07,123.29
3.73,63.33
38.75,0.18
16.42,122.62
1.20,51.52
2583.17,73.32
0.65,38.31
0.71,4.24
41.70,71.51
6.28,64.64
0.34,118.87
3.86,215.23
434.57,14.64
11.40,4.12
9.36,57.67
0.35,20.12
0.12,107.34
0.38,132.29
0.17,83.89
4.20,125.63
0.06,100.28
0.16,80.76
0.77,23.28
0.37,158.63
1464.53,46.05
19.20,58.95
0.09,23.08
0.37,8.16
119.93,158.82
25.77,24.72
1.61,101.15
0.12,68.43
15.90,16.85
176.95,7.41
2.82,14.55
0.00,4.16
5717.62,5.24
1.40,5.00
1.12,87.64
0.02,148.34
79.31,96.47
0.74,25.56
0.18,170.18
1.55,181.95
0.12,68.43
25.98,85.15
0.13,46.20
2.46,122.44
3.12,14.73
0.00,66.45
243.57,65.94
1.40,27.93
0.01,67.84
6.17,45.03
1.51,94.03
0.90,55.64
195.40,12.24
0.00,44.89
32.26,1.58
20.03,213.36
40.12,0.12
2094.72,0.82
15.18,119.47
3.67,94.28
0.15,102.46
269.86,6.91
0.52,85.11
1.59,19.51
8.21,20.95
0.85,54.17
3.09,17.78
21.09,16.36
2.31,48.13
0.28,49.53
3.48,14.08
0.07,53.34
0.16,49.14
8.37,27.35
0.16,48.72
0.21,32.70
17.72,14.39
1.71,122.57
0.04,27.78
9.99,24.92
3.49,129.07
0.09,126.49
0.04,116.12
0.98,95.51
1.63,34.91
0.26,77.59
0.00,2.15
0.69,85.98
14.50,68.23
0.77,75.18
0.23,29.88
1.44,73.00
0.25,161.17
7.94,45.59
3.18,42.13
0.00,7.62
0.44,68.32
0.14,157.79
7.28,133.16
0.04,53.19
0.03,34.85
515.98,0.57
0.11,115.21
0.39,109.02
0.35,176.78
672.54,29.58
784.65,2.13
1.02,17.70
0.40,42.19
18.04,104.16
0.13,71.93
0.02,57.60
14.65,16.72
0.74,178.23
12.61,11.90
0.20,54.54
1.67,120.28
0.00,54.79
0.00,1.09
1352.34,113.14
0.90,169.69
40.98,101.67
99.49,172.26
4.33,146.04
4.39,67.68
0.38,71.19
0.05,99.43
0.51,13.82
310.83,28.30
64.72,26.16
0.00,50.63
0.29,71.32
3.28,84.80
0.50,73.71
22.19,135.94
0.03,101.27
0.58,109.90
3.13,168.46
1.38,16.00
1.35,54.09
0.50,16.05
11.26,0.62
4.13,64.13
0.04,75.56
0.16,80.49
110.53,26.74
88.62,11.76
0.14,14.24
0.21,131.55
0.26,131.06
0.77,114.64
0.00,21.50
1.27,74.76
0.92,74.67
15.26,194.76
0.08,65.53
0.23,57.06
0.11,64.29
0.22,111.21
0.35,57.72
0.59,27.23
3.32,116.06
1.04,1.92
0.23,70.33
0.05,38.33
534.09,22.71
0.18,96.85
31.38,6.91
1.33,70.46
92.71,29.41
0.13,106.72
0.90,63.10
26.23,10.52
0.37,115.31
474.61,21.77
0.10,19.12
586.13,39.13
0.17,83.04
0.13,52.36
132.35,62.01
0.31,45.03
0.00,93.67
74.03,20.67
0.01,115.31
4.50,93.06
5.04,47.41
1.19,116.55
80.90,4.59
0.23,99.21
5.89,77.53
0.17,48.31
0.12,112.83
8.41,31.86
13.51,10.81
105.60,84.20
0.10,137.44
5.84,17.31
0.84,34.70
537.49,89.76
0.17,175.50
13.22,64.69
2.56,127.54
2.51,43.38
0.26,49.65
130.57,30.63
2.85,69.90
0.24,50.22
4.24,66.10
68.17,24.29
0.14,124.67
0.09,10.75
1.30,42.20
0.52,113.74
0.06,115.22
0.75,45.24
0.00,209.14
1.10,178.72
6.76,51.07
1.02,22.56
4.06,59.82
0.12,48.11
0.19,36.09
0.49,20.32
0.28,147.78
104.38,42.77
0.00,7.60
0.00,12.44
0.14,100.58
0.95,28.42
0.04,179.47
0.04,55.81
0.05,123.92
0.12,8.68
3.48,37.08
1.58,46.09
0.22,99.96
1.37,16.74
0.08,113.44
0.05,60.73
0.86,27.95
6.99,158.03
3.89,55.28
11.15,12.92
0.27,125.84
0.58,1.73
3.77,31.03
4048.17,9.86
162.56,9.22
0.32,75.52
37.78,126.82
0.03,188.89
0.52,51.81
1.86,85.49
250.85,10.53
0.44,68.40
113.92,25.91
3.07,11.39
1.65,2.43
0.15,52.80
9.61,39.86
3.85,161.15
0.14,57.33
5.53,16.63
229.68,63.22
0.13,31.50
0.49,117.31
0.52,28.81
7.86,7.76
0.61,62.23
0.11,202.22
0.05,198.61
214.40,6.79
1.33,60.00
0.30,64.35
2.81,13.18
0.11,53.71
2.11,13.73
3.76,10.65
7.15,154.41
0.00,33.03
6.14,37.60
0.51,99.06
3.92,172.43
32.04,7.05
93.54,72.33
24.70,8.71
1.14,22.75
15.41,15.77
0.26,7.72
1.23,51.85
1.91,98.39
90.36,166.73
3.87,28.97
0.01,78.22
0.54,33.18
0.18,104.53
1.16,60.99
0.60,24.89
9.86,26.37
1.65,149.44
182.68,8.99
80.51,26.73
3.12,196.17
0.52,141.34
0.20,24.87
4.72,4.66
1.88,59.12
21.35,16.30
0.16,25.57
0.46,187.32
0.19,21.31
3.14,55.36
1.16,166.36
1.68,14.90
0.73,12.40
2.49,23.73
68289.32,5.55
0.00,72.34
13.42,20.19
2.55,17.24
0.68,38.34
0.33,60.36
0.92,26.00
7.49,64.48
0.15,103.39
3.30,57.51
22.81,71.64
2.02,7.44
162.29,189.27
0.00,60.88
0.09,99.27
0.01,78.08
151.61,5.24
0.85,48.12
283.70,32.70
66.68,11.46
0.00,36.85
4.55,41.11
271.52,25.89
0.07,14.88
80.75,110.90
13.85,62.75
0.26,49.42
0.39,178.54
12.53,67.04
2.03,40.37
2.16,18.07
0.01,96.47
0.98,21.47
0.04,96.65
42.25,100.20
0.26,15.60
1.08,223.14
0.17,29.63
5.15,42.50
21.60,6.20
0.24,49.59
4.53,72.35
0.14,44.18
0.17,71.16
0.17,100.76
0.00,5.75
0.45,8.96
0.16,95.28
238.52,45.03
1.16,6.91
1090.00,9.37
3.59,72.10
72.40,39.74
0.02,82.47
0.18,51.16
42.47,1.53
0.77,99.74
0.12,181.81
0.32,69.25
0.28,88.80
0.41,61.36
0.97,71.28
13.94,100.40
0.43,11.69
0.91,30.66
0.15,40.51
6.66,69.64
1.52,126.27
0.44,94.21
0.12,228.51
246.96,41.74
2.80,47.09
36.86,52.07
5.55,135.48
2.35,76.49
0.01,74.14
259.13,50.17
0.03,89.43
0.07,14.10
5.01,6.19
3.63,67.31
1903.85,54.79
2.95,12.55
39.91,25.86
22.95,38.30
0.20,55.86
2.31,47.25
2.96,1.35
1.62,19.74
0.04,26.35
28.25,151.88
1.33,78.41
76.73,0.04
1.97,59.27
0.05,79.82
1.19,74.19
322.79,4.14
0.31,42.44
99.05,28.63
1.05,50.31
0.59,28.92
5539.32,21.86
1.17,28.15
1420.12,77.53
98.73,24.00
0.51,29.25
0.24,95.55
15.91,17.85
1.82,25.30
1.56,175.32
0.21,171.64
12.12,1.90
1.12,106.27
31.48,130.00
19.68,38.82
2.81,146.41
4.31,28.76
2.95,51.58
1023.24,39.38
0.51,59.20
55.54,125.06
0.41,216.79
3.39,35.97
0.33,35.89
0.35,26.01
83.84,100.66
40.71,2.73
7.91,18.33
34.04,21.44
0.47,53.37
0.00,83.62
0.30,113.19
5.34,116.56
0.61,49.43
54.08,2.39
0.50,61.85
0.65,53.70
1.37,30.73
2.47,21.50
7.85,7.77
1.50,39.41
0.61,99.44
0.45,116.54
0.27,148.97
9.08,98.25
13.71,4.81
26.79,37.97
0.01,187.45
0.29,199.77
0.00,82.81
0.10,60.62
1683.58,1.63
0.06,17.35
5.52,16.48
0.32,69.38
3.18,23.27
0.38,109.51
46.20,2.19
0.18,88.58
0.11,105.30
0.41,14.50
0.00,59.81
2.60,65.80
0.14,7.03
0.29,27.23
623.04,108.10
1.59,15.09
0.00,15.31
0.07,119.27
2.15,199.34
25.18,38.64
0.72,37.60
93.21,95.42
0.76,18.47
0.78,41.21
0.00,76.54
0.36,71.33
0.14,77.89
2.31,92.77
0.03,36.53
13.94,32.49
0.21,121.67
0.00,61.13
17.06,72.50
0.00,103.94
0.57,59.24
0.00,10.11
167.40,65.67
1.33,6.79
0.00,44.06
2655.67,76.85
0.11,46.06
2.51,77.23
379.61,23.14
6.42,55.62
12.04,12.54
0.47,66.16
0.00,4.95
0.48,56.50
2.12,94.85
1.56,6.40
41.11,58.80
0.98,76.19
3.13,37.34
1.67,203.70
0.85,68.03
0.05,40.01
0.00,100.45
29.60,35.47
0.04,55.66
0.00,1.58
93.37,22.06
49.92,77.73
1.63,113.31
1.78,51.14
222.45,2.20
0.07,126.50
1.08,12.08
3.09,6.16
0.27,37.05
63.05,47.69
1.93,31.58
1.85,142.05
16.08,7.40
2.02,41.13
0.00,34.96
0.14,28.82
25.20,38.02
143.53,2.93
0.03,106.04
0.60,65.45
0.02,58.83
2.07,119.60
0.03,75.52
0.12,33.09
15.64,0.64
0.09,126.73
0.04,101.73
0.11,196.29
0.13,111.95
0.02,52.41
1.12,40.26
0.04,158.89
0.17,6.02
0.42,43.29
171.67,206.68
124.08,70.56
0.45,173.22
0.55,30.87
11.08,68.84
42.01,14.76
0.00,43.68
2.52,67.17
3.25,1.54
8.45,199.84
21.81,134.86
8.33,215.47
0.00,90.90
0.02,163.23
8.72,44.95
0.44,11.47
0.35,28.17
0.23,48.19
0.12,177.93
0.00,0.13
0.00,20.78
0.36,69.49
0.21,23.66
0.09,80.31
0.42,169.87
9.95,205.68
0.07,97.03
90.84,0.26
89.93,0.27
39.35,15.53
1.63,7.36
1.71,107.65
12.66,19.67
0.16,153.97
0.36,121.45
156.00,90.98
35.38,12.18
0.02,84.38
8.52,36.17
0.12,122.62
17.33,3.69
443.94,58.53
19.80,63.94
0.33,18.45
228.48,107.59
0.36,58.04
0.00,133.04
27.89,14.63
0.71,153.44
0.12,41.61
1.66,6.63
2.42,42.10
1.61,83.01
0.09,56.37
0.08,12.05
25.97,46.66
0.23,21.80
11.41,13.76
6.47,65.21
0.25,15.70
4.62,33.76
3.68,146.12
33.44,72.28
0.02,54.07
2.77,72.60
26.55,10.96
0.02,58.42
5.37,14.71
0.21,62.68
1.55,86.05
0.35,8.57
0.00,158.00
1.13,69.84
0.72,113.20
0.37,27.02
1.31,49.69
2252.53,28.64
3.43,112.58
0.08,71.29
38.98,56.67
0.70,195.75
4.13,5.32
0.02,83.45
2.45,31.43
3.09,4.21
14.01,0.64
5.72,5.07
0.91,38.64
5.13,59.62
0.00,3.54
0.35,14.41
2.88,22.95
3.61,8.85
1.10,9.07
6.11,57.29
0.09,127.40
120.35,93.02
2.33,3.86
0.21,52.39
0.33,26.96
0.03,39.91
1.53,73.12
3.41,22.86
0.78,45.99
1.43,104.06
20.68,2.32
0.00,39.82
7.72,86.04
7.10,64.91
0.22,13.76
0.34,38.61
0.08,51.40
21.09,127.69
0.95,69.32
2.88,65.01
110.97,4.01
64.72,19.38
102.00,58.27
83.41,39.53
0.11,114.01
31.97,121.22
6.93,176.60
1.17,75.52
20.14,24.92
0.03,65.81
5.40,8.14
1.00,171.95
10.02,99.46
0.08,133.37
0.10,82.83
0.42,57.50
1.30,65.15
0.08,117.85
0.37,176.63
0.03,111.88
0.05,36.78
8.57,9.45
181.33,36.66
0.00,64.14
0.77,55.68
4.14,11.35
0.80,108.54
0.13,15.30
0.07,40.34
0.00,94.73
1.43,5.58
139.79,24.35
0.00,27.96
75.20,18.84
0.04,73.70
7.47,2.54
0.42,43.18
6.43,10.72
19.74,2.33
0.35,53.59
0.36,8.26
5.57,57.24
0.50,13.95
11.48,22.91
0.49,44.47
3.27,14.05
4.41,11.79
27.58,59.58
3.60,15.27
51.40,2.02
20.57,23.77
14.93,27.46
0.00,30.62
0.08,38.98
1.10,131.98
11.64,4.30
182.72,7.56
0.25,184.35
21.88,61.56
0.21,86.27
8.51,73.68
2.46,81.82
0.07,60.80
9.89,98.04
29.97,37.60
15.17,26.63
0.25,12.06
0.86,83.71
0.00,61.42
2.71,11.43
0.03,32.99
0.06,62.55
0.26,111.03
0.60,31.63
2.03,12.79
0.37,26.67
0.44,22.52
5.40,79.30
2.05,43.82
0.30,82.78
0.08,60.68
0.26,97.19
0.01,100.34
8.24,3.76
29.40,14.90
1.94,26.81
2.66,7.51
13.31,109.12
15.10,33.18
0.23,39.13
0.32,103.52
2.23,55.60
0.31,124.37
2.93,33.39
0.35,28.23
0.07,76.71
4.06,53.63
0.09,56.73
12.50,61.04
0.13,59.38
0.61,26.24
274.95,70.23
0.33,81.10
0.09,11.47
0.22,45.01
0.36,180.79
0.02,127.33
15.78,96.84
0.24,127.56
0.18,32.52
12.09,45.08
0.31,111.80
0.54,57.63
2.01,113.14
0.15,172.45
0.73,85.07
0.03,119.91
1.94,13.37
0.04,178.44
0.22,62.22
0.61,185.11
0.03,33.22
34.80,47.35
0.02,131.27
0.02,48.99
2.80,3.22
0.19,31.20
0.01,164.74
0.00,54.49
5101.56,3.26
0.02,200.32
0.90,118.59
1.35,84.57
90.74,9.17
0.94,25.54
1.31,43.65
0.20,86.22
1.84,84.31
17.01,40.38
22.45,24.50
16.38,2.20
89.66,2.39
8.58,21.57
71.90,8.50
16739.33,4.33
29.06,0.34
0.03,154.06
0.24,41.92
5.61,65.29
21.79,18.64
0.06,77.03
0.47,74.53
0.13,61.43
0.13,92.89
0.21,51.83
50.98,29.43
0.44,25.03
2.34,17.07
0.07,55.39
0.33,18.15
5.45,19.47
0.35,16.94
0.40,116.87
1.50,42.66
0.50,135.37
0.19,157.48
0.08,62.09
0.81,21.03
0.40,74.94
5.50,8.00
0.61,158.67
119.94,3.10
67.23,26.21
7.93,30.39
12.84,123.49
6.11,33.70
0.15,58.89
0.15,26.78
0.82,70.44
4.92,27.84
997.42,16.94
0.23,90.67
0.46,108.11
1.10,64.34
20.00,142.54
11.86,157.91
7.45,41.20
2.10,73.75
4.65,2.15
6402.02,32.09
72.95,53.68
0.03,121.22
8.17,4.65
8.16,50.85
17.77,36.92
1.36,13.24
52.36,203.75
4.30,87.31
0.17,76.85
0.08,141.82
0.05,59.62
1.94,99.78
0.20,63.59
27.45,95.83
0.06,99.36
0.11,184.62
0.64,169.98
0.97,4.12
612.89,2.05
103.15,97.32
3.17,5.99
0.03,155.90
0.00,60.89
29.86,22.44
77.02,61.23
13.54,39.58
0.03,37.08
13.83,2.75
150.63,70.17
1.13,55.91
0.92,52.03
2.08,36.98
7.00,32.84
0.22,55.43
0.05,85.93
196.49,2.45
0.32,71.34
115.60,14.55
0.70,53.96
1.77,35.62
2.08,70.09
1.25,1.61
0.24,12.69
0.17,69.15
90.86,67.85
3.79,29.00
4.01,10.73
38.07,61.31
3.22,61.44
1.18,2.54
0.20,101.21
0.37,13.69
7445.91,107.97
0.31,97.02
0.86,15.08
0.32,147.10
10.49,183.61
2.37,106.76
1.26,9.55
4.12,214.62
0.36,76.84
0.38,82.22
0.16,93.40
0.25,71.94
2.51,23.90
1.04,97.05
5.96,23.66
1.93,8.29
0.18,113.79
3.06,15.03
0.20,179.43
0.97,38.27
29.32,103.48
0.00,4.68
0.33,9.04
2.68,80.97
0.00,84.70
707.03,29.74
0.01,91.68
1627.49,23.32
0.20,101.86
0.38,58.22
0.38,63.75
153.03,106.36
2.60,35.81
5.60,11.96
0.18,60.77
2.50,4.79
0.19,25.98
0.06,86.73
0.24,176.08
2.00,5.50
0.69,179.86
0.28,32.29
3.44,64.26
0.07,14.40
3.31,3.93
1.96,75.97
163.15,8.50
98.81,109.29
8.35,64.28
626.04,188.77
0.71,30.84
0.65,68.87
0.26,117.30
4.88,27.05
98.70,99.73
0.04,52.78
0.95,67.65
0.30,67.49
298.14,11.79
0.02,45.55
8.45,40.73
0.14,68.98
0.65,76.44
1.86,25.30
11.82,127.57
1.47,6.80
100.76,27.33
0.27,59.06
36.62,97.50
58.63,58.62
3.84,22.64
16.54,67.70
3.18,175.42
2.48,145.20
2.07,48.69
1711.97,0.62
43.33,2.70
0.36,38.41
5.62,6.76
9.83,1.83
2.25,88.94
0.57,61.34
64.51,65.96
0.63,20.49
13.80,42.03
0.09,58.47
2.32,13.78
0.10,47.79
41.01,1.17
14.60,1.44
0.14,167.25
0.13,37.05
0.07,59.67
0.00,91.22
0.30,193.74
0.14,65.36
4.38,60.91
0.39,10.14
0.03,69.22
0.74,118.59
1.30,41.66
0.63,7.89
0.18,45.56
0.92,17.40
0.12,48.90
1.24,32.38
0.38,33.94
7.44,11.83
0.00,83.71
0.21,23.53
0.76,121.93
0.26,111.76
1.14,186.04
1.62,3.71
0.50,181.37
3.35,2.39
4.06,124.21
0.00,7.72
57.72,77.99
0.08,74.43
1.56,23.66
0.33,115.24
2.06,43.62
1.17,77.90
79.80,85.22
428.79,51.54
0.25,98.90
50.18,29.09
0.63,66.93
391.72,3.02
0.00,100.94
0.31,38.38
63.89,126.12
0.71,109.32
16.80,42.26
0.04,90.63
0.67,16.30
1971.34,12.40
5.57,13.28
0.31,67.96
0.11,63.15
69.35,52.85
0.07,59.40
0.76,170.85
688.45,11.11
0.69,55.35
1.70,49.37
2.95,98.21
10.32,9.11
1515.64,104.44
1.20,74.44
0.55,85.99
0.50,173.82
553.02,78.25
0.04,46.19
0.05,129.13
0.02,121.45
0.33,51.67
6.89,55.42
0.05,87.32
11.59,169.17
1.54,94.54
49.92,226.34
0.04,91.08
1106.20,138.48
15.57,39.82
0.52,23.01
0.10,60.71
2.46,113.17
0.46,73.48
83.64,8.50
1.72,164.37
0.25,177.08
0.07,59.63
14.55,42.88
8.23,46.91
5.65,15.93
0.35,127.06
8.44,29.15
10.39,47.82
0.23,134.88
0.06,92.50
1552.80,77.19
0.07,55.71
5.74,98.68
5.95,39.83
15.35,20.19
118.22,25.76
267.04,51.50
16.15,15.11
15.27,0.13
0.20,40.86
2.19,0.91
529.45,5.31
0.10,60.45
0.60,56.81
0.00,6.13
6.26,60.35
0.29,69.08
20.43,74.01
0.00,86.59
2369.53,6.37
6.00,38.36
1.53,19.57
0.18,136.53
0.24,46.23
0.22,62.41
302.14,1.54
0.09,119.78
11.96,68.40
2.51,40.24
3.40,47.00
0.11,97.93
0.00,56.07
1.09,177.31
0.60,98.31
1.76,127.50
0.00,53.24
1043.83,46.86
3.86,99.51
0.10,10.45
3.34,101.15
69.07,1.46
4.93,30.45
0.17,52.06
2.44,26.22
0.33,30.18
2.53,6.72
0.53,56.70
0.17,161.69
0.75,6.71
11.29,171.29
0.18,28.42
13.20,103.91
0.26,132.91
0.05,83.96
1.64,44.61
3.51,3.71
0.02,104.67
63.64,45.16
0.55,81.17
1517.41,59.58
2.11,54.93
75.63,107.29
5.00,36.19
5.19,98.49
1.08,23.17
11.18,62.32
1.86,13.48
5.72,43.16
7.18,5.57
0.69,57.94
339.23,2.74
0.06,133.44
0.12,179.02
1.56,31.49
990.89,92.38
632.02,56.66
1.77,43.44
0.04,79.59
1.27,61.40
0.10,155.15
0.33,64.12
134.09,40.61
0.14,21.26
0.02,94.52
0.06,68.91
13.35,20.90
0.05,73.75
0.07,107.05
0.34,52.84
0.22,62.67
0.20,14.81
1.32,6.79
1.89,31.76
0.55,52.30
7.13,159.52
0.53,13.28
7.53,2.12
237.00,39.74
0.12,75.97
1.66,9.02
0.06,51.75
22778.11,34.32
0.60,49.76
1.46,74.66
90.94,10.17
0.08,83.03
21.06,1.38
0.08,63.69
3.25,82.17
0.00,21.28
1.68,46.31
1.50,99.58
7.47,44.82
0.44,18.19
94.92,34.49
1.22,13.11
0.37,13.53
0.00,43.38
0.19,94.56
36.96,32.95
0.04,93.08
0.15,61.80
9.78,65.88
0.02,102.18
0.82,61.85
0.06,71.70
9.46,12.37
0.31,41.57
1.22,63.89
35.91,57.91
0.14,111.47
1.34,23.08
5.26,56.71
0.07,83.11
12.91,10.77
118.84,86.26
3.31,125.85
21.79,40.85
0.01,69.35
2.08,76.91
1.02,104.07
1.58,97.48
125.69,30.81
6.55,45.07
5.77,47.82
81.07,28.46
2.06,127.10
33.07,9.95
3123.83,2.64
818.52,0.49
4.44,28.59
2.99,66.19
7.18,10.73
0.10,39.63
158.88,41.71
1.88,5.87
8.79,55.32
0.35,92.61
3.86,13.23
0.11,63.73
11.21,9.90
1.21,35.66
3.14,3.50
124.19,124.80
4.46,28.47
32.00,45.97
9.70,105.36
34.64,54.27
3.49,113.12
0.03,35.89
0.42,14.19
0.78,67.87
0.17,34.41
10.39,102.47
0.07,44.48
3.20,30.27
0.67,55.40
0.77,96.56
21.34,19.64
0.10,81.26
13.22,60.88
2.42,24.01
230.20,19.72
197.52,3.98
0.33,21.37
0.35,116.44
4.12,49.33
698.21,83.04
216.88,0.23
0.01,74.61
73.19,0.53
13.19,18.64
0.25,47.54
0.15,195.83
0.00,65.24
254.98,47.45
0.01,97.26
0.00,24.34
0.18,198.68
0.09,21.24
0.12,68.62
0.03,151.68
5.58,187.97
0.10,73.50
1.74,106.13
4.45,80.97
0.00,99.49
14.12,7.79
1.15,118.16
0.14,91.26
1.07,110.87
20.15,10.37
0.09,173.54
0.03,39.18
11.06,4.52
3.67,49.29
0.28,102.57
7.68,92.15
0.29,61.57
111.72,66.90
37.92,4.77
3.62,26.21
0.07,55.81
0.79,184.09
0.36,2.77
10.06,48.61
3.26,3.06
3.31,72.74
12.44,154.16
37.24,5.91
0.07,40.15
0.85,53.93
0.01,122.72
0.00,0.03
0.78,17.97
0.10,116.93
0.55,49.24
0.13,174.40
0.49,158.34
21.76,80.20
0.43,143.48
147.67,82.14
2.21,46.26
33.66,0.59
4.15,9.89
0.08,118.48
0.02,49.38
0.00,76.43
0.00,65.31
7.93,54.22
0.04,91.58
0.18,103.08
0.22,84.57
0.18,33.74
0.10,83.28
1507.12,7.87
26.69,19.33
0.59,27.20
0.54,26.02
12.24,11.11
0.00,43.39
32.07,32.37
2.77,13.36
7.80,24.63
0.09,206.43
64.57,50.12
68.28,151.73
0.52,19.26
1.17,46.88
0.62,30.69
13.23,7.03
0.00,0.24
0.21,52.41
1.20,21.73
2.53,41.98
0.17,17.55
98.11,2.06
0.66,24.41
0.51,108.55
2.84,142.48
0.02,45.11
11.21,61.35
0.18,55.16
0.15,170.08
1.36,13.97
0.45,71.34
1.49,20.78
1.03,102.95
0.89,31.33
3.79,15.81
320.64,53.39
2.30,36.01
0.29,72.39
0.05,37.31
127.08,4.29
4.40,23.64
0.92,87.29
5.52,15.04
0.03,60.08
1.13,214.11
0.17,47.46
0.13,78.66
2.23,69.41
1.76,20.46
415.89,4.43
0.92,62.88
0.50,18.00
0.25,107.98
6.33,135.51
20.27,57.33
0.17,177.22
1996.39,0.34
6.10,5.41
0.06,137.23
1.35,45.88
1.09,13.81
0.21,148.52
0.32,9.50
6.40,2.97
0.01,188.34
0.00,8.32
27.13,161.06
9.27,85.12
5.10,15.29
0.50,10.07
6.69,127.26
11.31,178.55
0.00,3.23
1.35,193.17
1.01,81.38
0.03,57.45
0.28,46.61
323.52,22.35
0.02,82.62
0.01,81.89
0.14,43.26
0.28,175.81
0.72,61.18
0.77,54.47
0.73,67.45
52.52,38.60
1.00,91.23
0.24,49.08
0.39,20.48
0.39,63.79
0.16,191.78
0.17,40.11
4.84,1.86
0.00,35.36
6.95,54.13
0.52,13.41
0.36,52.19
0.90,132.32
0.34,120.06
2.46,13.85
4.57,68.94
0.33,66.44
3.59,45.17
6.95,63.48
2.90,77.35
0.27,176.96
2.10,216.57
10.71,30.80
51.52,23.82
35.57,44.54
3.32,175.63
10.36,85.92
1.36,30.80
34.56,98.83
0.11,170.83
0.46,36.81
0.29,75.67
0.03,36.43
1.96,61.67
23.60,30.93
0.83,124.26
0.67,8.90
0.92,36.94
0.16,100.75
0.86,79.42
16.76,6.80
8.10,89.21
4.26,50.68
0.21,28.89
0.91,177.88
62.29,1.33
0.35,22.73
0.68,194.90
0.40,62.95
1.15,12.13
0.00,76.39
1.01,119.76
58.94,23.67
5.73,15.35
0.69,36.36
2.40,64.71
0.01,85.30
0.05,62.49
0.92,23.96
14.80,4.12
633.15,110.08
70.17,47.80
1.64,42.80
12.37,135.41
0.20,24.62
0.15,68.26
0.00,4.12
0.06,51.47
128.89,56.01
0.65,9.18
0.41,178.48
0.22,58.35
2.03,35.96
0.16,103.06
0.17,107.68
75.18,7.94
0.33,70.15
4.90,27.95
21.61,25.91
0.53,110.12
0.22,204.60
10.64,65.63
6.58,170.50
0.09,21.51
1.02,44.99
0.14,48.86
34.03,140.73
51.40,32.74
1.21,37.97
1.02,44.01
61.69,36.88
1.51,14.59
0.60,20.03
10.46,158.57
0.32,206.43
0.91,16.50
0.32,31.65
0.83,22.90
0.48,96.32
0.39,72.62
2.50,21.61
10.93,43.48
0.28,63.61
0.04,78.11
12.47,32.79
0.16,175.92
2.11,186.44
28.23,74.04
0.42,23.63
0.00,76.66
0.62,88.73
0.91,77.89
1799.15,100.25
0.14,86.10
0.00,54.93
2.56,93.21
0.05,135.80
42.47,138.61
0.25,63.16
40.53,62.08
0.08,52.95
0.06,46.69
13.61,193.86
1004.96,2.13
31.87,0.97
12.74,14.68
19.83,2.87
2.11,58.36
0.18,56.12
0.13,44.74
0.05,84.08
2.22,22.10
0.10,72.35
0.15,26.32
0.08,36.27
0.16,44.95
1.12,45.49
1.22,126.18
0.50,73.31
1.15,88.55
0.10,150.50
3.84,51.81
0.31,93.79
286.39,96.41
0.18,105.83
11.47,68.10
9.15,43.82
1.01,67.61
18.08,87.56
132.95,189.65
0.16,61.90
11.18,44.38
31.91,3.38
395.65,25.49
0.83,24.02
1.76,17.01
0.74,139.54
508.29,78.73
12.75,1.72
0.21,47.23
2.38,18.08
10.30,12.33
0.41,46.64
0.73,65.54
1.10,8.16
0.74,80.05
0.28,21.56
914.18,36.91
0.15,112.07
0.05,20.23
12.79,61.47
2.24,13.82
4.06,77.40
4969.26,91.96
21.72,11.33
2.17,59.46
236.97,59.54
1.03,27.16
9.43,159.23
5.34,3.93
1.06,97.36
848.67,12.72
0.75,49.51
0.06,65.23
21.17,4.30
0.73,42.66
4.31,9.27
0.32,179.13
0.29,33.94
0.47,79.27
5.42,9.60
63.09,14.50
3.38,42.04
0.53,7.50
76.03,170.18
0.04,28.30
0.06,78.41
0.10,39.36
4.67,73.42
28.20,0.89
1.05,61.96
20.84,16.74
7.43,33.38
0.69,153.28
0.15,46.90
0.37,117.52
0.48,6.27
522.42,7.95
5.51,143.36
0.02,48.21
6.19,51.33
0.44,15.81
8.81,229.07
0.15,173.71
3.38,21.62
49.75,99.11
3.63,8.54
0.64,18.73
2.14,27.07
1.47,115.09
0.08,37.42
0.36,55.52
0.71,121.80
4.22,38.19
0.42,14.45
0.09,58.77
0.36,58.83
0.95,86.68
0.00,64.45
0.39,66.67
0.66,80.21
0.04,184.78
3.66,82.87
0.25,11.77
2305.87,102.17
0.41,34.16
160.90,97.68
0.09,32.59
0.00,28.45
4.80,90.44
3.51,1.14
0.53,37.76
4.06,4.19
0.00,77.20
162.76,0.34
0.00,124.80
535.04,6.99
1.48,53.25
15.82,40.70
0.49,22.51
2.56,14.82
210.29,46.15
0.96,68.80
0.34,67.62
0.26,131.57
4.91,149.43
0.53,143.94
1.03,84.37
0.31,41.65
4.47,9.84
10.74,33.07
5.28,7.77
0.01,100.10
0.09,45.13
0.30,47.38
0.12,17.18
0.16,44.88
8.75,1.83
37.72,46.42
176.68,17.66
0.04,139.16
0.01,88.84
2.11,47.02
0.62,11.36
30924.50,0.03
1.17,150.92
1.45,85.49
1.15,67.09
324.97,1.34
3.71,24.00
43.52,3.36
0.90,23.31
15.52,67.58
0.17,110.10
0.19,62.15
0.14,77.87
4.88,5.33
8.08,25.88
28.93,176.21
4.66,24.23
14.40,2.22
